State Code,District Code,Sub District Code,Level,Area Name
28,547,04996,SUB-DISTRICT,गम्पलगूडेम
28,547,04997,SUB-DISTRICT,तिरुवूरु
28,547,04998,SUB-DISTRICT,ए. कोण्डूरु
28,547,04999,SUB-DISTRICT,रेड्डीगूडेम
28,547,05000,SUB-DISTRICT,विस्सन्नपेटा
28,547,05001,SUB-DISTRICT,चाट्राइ
28,547,05002,SUB-DISTRICT,मुसुनूरु
28,547,05003,SUB-DISTRICT,नूजिवीड
28,547,05004,SUB-DISTRICT,बापुलपाडु
28,547,05005,SUB-DISTRICT,अगिरिपल्ली
28,547,05006,SUB-DISTRICT,जी.कोण्डूरु
28,547,05007,SUB-DISTRICT,कंचिकचेर्ला
28,547,05008,SUB-DISTRICT,चन्दर्लपाडु
28,547,05009,SUB-DISTRICT,इब्राहिमपटनम
28,547,05010,SUB-DISTRICT,विजयवाडा(नगरीय)
28,547,05011,SUB-DISTRICT,विजयवाडा(ग्रामीण)
28,547,05012,SUB-DISTRICT,गन्नवरम
28,547,05013,SUB-DISTRICT,उंगुटूरु
28,547,05014,SUB-DISTRICT,नंदिवाड़ा
28,547,05015,SUB-DISTRICT,मंदवल्ली
28,547,05016,SUB-DISTRICT,कैकलूर
28,547,05017,SUB-DISTRICT,कलिदिण्डी
28,547,05018,SUB-DISTRICT,कृत्तिवेन्नु
28,547,05019,SUB-DISTRICT,बन्टुमिल्ली
28,547,05020,SUB-DISTRICT,मुदिनेपल्ली
28,547,05021,SUB-DISTRICT,गुडिवाडा
28,547,05022,SUB-DISTRICT,पेदपारुपूडी
28,547,05023,SUB-DISTRICT,कंकिपाडु
28,547,05024,SUB-DISTRICT,पेनामलूरु
28,547,05025,SUB-DISTRICT,तोट्लवल्लूरु
28,547,05026,SUB-DISTRICT,पमिडिमुक्काला
28,547,05027,SUB-DISTRICT,वुययूरु
28,547,05028,SUB-DISTRICT,पमार्रु
28,547,05029,SUB-DISTRICT,गुडलवल्लेरु
28,547,05030,SUB-DISTRICT,पेडना
28,547,05031,SUB-DISTRICT,गूडूरु
28,547,05032,SUB-DISTRICT,मोव्वा
28,547,05033,SUB-DISTRICT,घंटसाला
28,547,05034,SUB-DISTRICT,मचिलीपट्नम
28,547,05035,SUB-DISTRICT,चल्लपल्ली
28,547,05036,SUB-DISTRICT,मोपिदेवी
28,547,05037,SUB-DISTRICT,अवनिगड्डा
28,547,05038,SUB-DISTRICT,नागायलंका
28,547,05039,SUB-DISTRICT,कोडूरु
28,548,00000,DISTRICT,गुन्टूर 
28,548,05040,SUB-DISTRICT,माचेर्ला
28,548,05041,SUB-DISTRICT,वेल्दुर्ती
28,548,05042,SUB-DISTRICT,दुर्गी
28,548,05043,SUB-DISTRICT,रेन्टचिन्तला
28,548,05044,SUB-DISTRICT,गुरजाला
28,548,05045,SUB-DISTRICT,दाचेपल्ली
28,548,05046,SUB-DISTRICT,कारमपूडी
28,548,05047,SUB-DISTRICT,पिडुगुराल्ला
28,548,05048,SUB-DISTRICT,माचवरम
28,548,05049,SUB-DISTRICT,बेल्लमकोण्डा
28,548,05050,SUB-DISTRICT,अच्चमपेट
28,548,05051,SUB-DISTRICT,क्रोसूरु
28,548,05052,SUB-DISTRICT,अमरावती
28,548,05053,SUB-DISTRICT,तुल्लूर
28,548,05054,SUB-DISTRICT,ताडेपल्ली
28,548,05055,SUB-DISTRICT,मंगलगिरी
28,548,05056,SUB-DISTRICT,ताडिकोण्डा
28,548,05057,SUB-DISTRICT,पेदकूरपाडू
28,548,05058,SUB-DISTRICT,सत्तेनपल्ली
28,548,05059,SUB-DISTRICT,राजुपालेम
28,548,05060,SUB-DISTRICT,नेकरिकल्लू
28,548,05061,SUB-DISTRICT,बोल्लापल्ली
28,548,05062,SUB-DISTRICT,विनुकोण्डा
28,548,05063,SUB-DISTRICT,नूजेण्ड्ला
28,548,05064,SUB-DISTRICT,सावल्यापुरम हैमलेट कनुमर्लपूडी
28,548,05065,SUB-DISTRICT,ईपुर
28,548,05066,SUB-DISTRICT,रोम्पिचेर्ला
28,548,05067,SUB-DISTRICT,नरसारावपेट
28,548,05068,SUB-DISTRICT,मुप्पाल्ला
28,548,05069,SUB-DISTRICT,नादेण्डला
28,548,05070,SUB-DISTRICT,चिलकलूरिपेट हैमलेट पुरुषोत्तपट्नम
28,548,05071,SUB-DISTRICT,एड्लापाडु
28,548,05072,SUB-DISTRICT,फिरंगिपुरम
28,548,05073,SUB-DISTRICT,मेडिकोण्डूरु
28,548,05074,SUB-DISTRICT,गुन्टूर
28,548,05075,SUB-DISTRICT,पेदकाकानी
28,548,05076,SUB-DISTRICT,दुग्गिराला
28,548,05077,SUB-DISTRICT,कोल्लिपारा
28,548,05078,SUB-DISTRICT,तेनाली
28,548,05079,SUB-DISTRICT,चेब्रोलु
28,548,05080,SUB-DISTRICT,वट्टिचेरुकूरु
28,548,05081,SUB-DISTRICT,प्रत्तिपाडु
28,548,05082,SUB-DISTRICT,पेदनन्दिपाडु
28,548,05083,SUB-DISTRICT,काकुमानु
28,548,05084,SUB-DISTRICT,पोन्नूर
28,548,05085,SUB-DISTRICT,ट्सुण्डूर
28,548,05086,SUB-DISTRICT,अमृतलूर
28,548,05087,SUB-DISTRICT,वेमूरु
28,548,05088,SUB-DISTRICT,कोल्लूरु
28,548,05089,SUB-DISTRICT,भट्टिप्रोलु
28,548,05090,SUB-DISTRICT,चेरुकुपल्ली हैमलेट आरुम्बाक
28,548,05091,SUB-DISTRICT,पिट्टलवानिपालेम
28,548,05092,SUB-DISTRICT,कर्लपालेम
28,548,05093,SUB-DISTRICT,बापट्ला
28,548,05094,SUB-DISTRICT,निजामपटनम
28,548,05095,SUB-DISTRICT,नगरम
28,548,05096,SUB-DISTRICT,रेपल्ले
28,549,00000,DISTRICT,प्रकाशम 
28,549,05097,SUB-DISTRICT,येर्रगोण्डपालेम
28,549,05098,SUB-DISTRICT,पुल्ललचेरुवु
28,549,05099,SUB-DISTRICT,त्रिपुरान्तकम
28,549,05100,SUB-DISTRICT,दोर्नाला
28,549,05101,SUB-DISTRICT,पेदा अरवीडु
28,549,05102,SUB-DISTRICT,दोनकोण्डा
28,549,05103,SUB-DISTRICT,कुरिचेडु
28,549,05104,SUB-DISTRICT,सन्तमगुलूरु
28,549,05105,SUB-DISTRICT,बल्लिकुरवा
28,549,05106,SUB-DISTRICT,मार्टूर
28,549,05107,SUB-DISTRICT,यद्दनपूडी
28,549,05108,SUB-DISTRICT,पर्चूर
28,549,05109,SUB-DISTRICT,कारमचेडु
28,549,05110,SUB-DISTRICT,इंकोल्लु
28,549,05111,SUB-DISTRICT,जनकवरम पंगुलूरु
28,549,05112,SUB-DISTRICT,अद्दंकी
28,549,05113,SUB-DISTRICT,मुण्ड्लमूरु
28,549,05114,SUB-DISTRICT,दर्सी
28,549,05115,SUB-DISTRICT,मार्कापूर
28,549,05116,SUB-DISTRICT,अर्धवीडु
28,549,05117,SUB-DISTRICT,कम्बम
28,549,05118,SUB-DISTRICT,तुर्लपाडु
28,549,05119,SUB-DISTRICT,कोनकनमिट्ला
28,549,05120,SUB-DISTRICT,पोदिली
28,549,05121,SUB-DISTRICT,तल्लुर
28,549,05122,SUB-DISTRICT,कोरिसपाडु
28,549,05123,SUB-DISTRICT,चीराला
28,549,05124,SUB-DISTRICT,वेटपालेम
28,549,05125,SUB-DISTRICT,चिनगंजाम
28,549,05126,SUB-DISTRICT,नगुलुप्पलपाडु
28,549,05127,SUB-DISTRICT,मद्दिपाडु
28,549,05128,SUB-DISTRICT,चीमकुर्ती
28,549,05129,SUB-DISTRICT,मर्रिपूडि
28,549,05130,SUB-DISTRICT,हनुमन्तुनि पाडु
28,549,05131,SUB-DISTRICT,बेस्तवारिपेटा
28,549,05132,SUB-DISTRICT,राचेर्ला
28,549,05133,SUB-DISTRICT,गिद्दलूर
28,549,05134,SUB-DISTRICT,कोमरोलु
28,549,05135,SUB-DISTRICT,वेलिगण्ड्ला
28,549,05136,SUB-DISTRICT,कनिगिरी
28,549,05137,SUB-DISTRICT,कोण्डपी
28,549,05138,SUB-DISTRICT,सन्तनूतल पाडु
28,549,05139,SUB-DISTRICT,ओंगोल
28,549,05140,SUB-DISTRICT,कोत्तपट्नम
28,549,05141,SUB-DISTRICT,टंगुटूर
28,549,05142,SUB-DISTRICT,जारुगुमिल्ली
28,549,05143,SUB-DISTRICT,पोन्नलूरु
28,549,05144,SUB-DISTRICT,पेदचेर्लोपल्ली
28,549,05145,SUB-DISTRICT,चन्द्रशेखरपुरम
28,549,05146,SUB-DISTRICT,पामूर
28,549,05147,SUB-DISTRICT,वोलेटिवारिपालेम
28,549,05148,SUB-DISTRICT,कन्दुकूर
28,549,05149,SUB-DISTRICT,सिंगरायकोण्डा
28,549,05150,SUB-DISTRICT,लिंगसमुद्रम
28,549,05151,SUB-DISTRICT,गुड्लूरु
28,549,05152,SUB-DISTRICT,उलवपाडु
28,550,00000,DISTRICT,श्री पोट्टी श्रीरामुलू नेल्लूर
28,550,05153,SUB-DISTRICT,सीतारामपुरम
28,550,05154,SUB-DISTRICT,उदयगिरि
28,550,05155,SUB-DISTRICT,वरिकुन्टापाडु
28,550,05156,SUB-DISTRICT,कोण्डापुरम
28,550,05157,SUB-DISTRICT,जलदंकी
28,550,05158,SUB-DISTRICT,कावली
28,550,05159,SUB-DISTRICT,बोगोल
28,550,05160,SUB-DISTRICT,कलिगिरि
28,550,05161,SUB-DISTRICT,विंजमूर
28,550,05162,SUB-DISTRICT,दुत्तलूर
28,550,05163,SUB-DISTRICT,मर्रिपाडु
28,550,05164,SUB-DISTRICT,अत्मकूर
28,550,05165,SUB-DISTRICT,अनुमसमुद्रमपेटा
28,550,05166,SUB-DISTRICT,दगदर्ती
28,550,05167,SUB-DISTRICT,अल्लूर
28,550,05168,SUB-DISTRICT,विदवलूर
28,550,05169,SUB-DISTRICT,कोडवलूर
28,550,05170,SUB-DISTRICT,बुच्चिरेड्डिपालेम
28,550,05171,SUB-DISTRICT,संगम
28,550,05172,SUB-DISTRICT,चेजेर्ला
28,550,05173,SUB-DISTRICT,अनन्तसागरम
28,550,05174,SUB-DISTRICT,कलुवोया
28,550,05175,SUB-DISTRICT,रापुर
28,550,05176,SUB-DISTRICT,पोदलकूर
28,550,05177,SUB-DISTRICT,नेल्लूर
28,550,05178,SUB-DISTRICT,कोवूर
28,550,05179,SUB-DISTRICT,इन्दुकूरपेट
28,550,05180,SUB-DISTRICT,तोट्पल्लिगूडूर
28,550,05181,SUB-DISTRICT,मुतुकूर
28,550,05182,SUB-DISTRICT,वेंकटाचलम
28,550,05183,SUB-DISTRICT,मनुबोलु
28,550,05184,SUB-DISTRICT,गूडूरू
28,550,05185,SUB-DISTRICT,सैदावरम
28,550,05186,SUB-DISTRICT,डक्किली
28,550,05187,SUB-DISTRICT,वेंकटगिरी
28,550,05188,SUB-DISTRICT,बालायपल्ली
28,550,05189,SUB-DISTRICT,ओजिलि
28,550,05190,SUB-DISTRICT,चिल्लकूर
28,550,05191,SUB-DISTRICT,कोटा
28,550,05192,SUB-DISTRICT,वाकाडु
28,550,05193,SUB-DISTRICT,चिट्टमूर
28,550,05194,SUB-DISTRICT,नायडुपेट
28,550,05195,SUB-DISTRICT,पेल्लकूर
28,550,05196,SUB-DISTRICT,दोरवारिसत्रम
28,550,05197,SUB-DISTRICT,सूल्लूरपेटा
28,550,05198,SUB-DISTRICT,तडा
28,551,00000,DISTRICT,वाई.एस.आर.
28,551,05199,SUB-DISTRICT,कोण्डापुरम
28,551,05200,SUB-DISTRICT,मैलवरम
28,551,05201,SUB-DISTRICT,पेद्दमुडियम
28,551,05202,SUB-DISTRICT,राजुपालेम
28,551,05203,SUB-DISTRICT,दुव्वूर
28,551,05204,SUB-DISTRICT,एस.मैदुकूर
28,551,05205,SUB-DISTRICT,ब्रह्ममगारिमठम
28,551,05206,SUB-DISTRICT,श्री अवधूत कासिनायना
28,551,05207,SUB-DISTRICT,कलासपाडु
28,551,05208,SUB-DISTRICT,पोरुमामिल्ला
28,551,05209,SUB-DISTRICT,बी.कोडूर
28,551,05210,SUB-DISTRICT,बद्वेल
28,551,05211,SUB-DISTRICT,गोपवरम
28,551,05212,SUB-DISTRICT,खाजीपेट
28,551,05213,SUB-DISTRICT,चापाड
28,551,05214,SUB-DISTRICT,प्रोद्दटूर
28,551,05215,SUB-DISTRICT,जम्मलमडुगु
28,551,05216,SUB-DISTRICT,मुद्दनूर
28,551,05217,SUB-DISTRICT,सिम्हाद्रिपुरम
28,551,05218,SUB-DISTRICT,लिंगाला
28,551,05219,SUB-DISTRICT,पुलिवेण्ड्ला
28,551,05220,SUB-DISTRICT,वेमुला
28,551,05221,SUB-DISTRICT,तोण्डूर
28,551,05222,SUB-DISTRICT,वीरपुनायुनिपल्ली
28,551,05223,SUB-DISTRICT,येर्रगुन्ट्ला
28,551,05224,SUB-DISTRICT,कमलापुरम
28,551,05225,SUB-DISTRICT,वल्लूर
28,551,05226,SUB-DISTRICT,चेन्नूर
28,551,05227,SUB-DISTRICT,अट्लूर
28,551,05228,SUB-DISTRICT,वोन्टिमिट्टा
28,551,05229,SUB-DISTRICT,सिद्दौट
28,551,05230,SUB-DISTRICT,कडपा
28,551,05231,SUB-DISTRICT,चिन्तकोम्मदिन्ने
28,551,05232,SUB-DISTRICT,पेण्डिलमर्रि
28,551,05233,SUB-DISTRICT,वेमपल्ली
28,551,05234,SUB-DISTRICT,चकरायपेट
28,551,05235,SUB-DISTRICT,गालिवीडु
28,551,05236,SUB-DISTRICT,चिन्नमांडेम
28,551,05237,SUB-DISTRICT,सम्बेपल्ली
28,551,05238,SUB-DISTRICT,टी.सुन्डुपल्ली
28,551,05239,SUB-DISTRICT,रायचोटी
28,551,05240,SUB-DISTRICT,लक्किरेड्डिपल्ली
28,551,05241,SUB-DISTRICT,रामापुरम
28,551,05242,SUB-DISTRICT,वीराबल्ली
28,551,05243,SUB-DISTRICT,नन्दलूर
28,551,05244,SUB-DISTRICT,पेनगलूर
28,551,05245,SUB-DISTRICT,चिट्वेल
28,551,05246,SUB-DISTRICT,राजमपेट
28,551,05247,SUB-DISTRICT,पुल्लमपेट
28,551,05248,SUB-DISTRICT,ओबुलवारिपल्ली
28,551,05249,SUB-DISTRICT,कोडूर
28,552,00000,DISTRICT,कर्नूल 
28,552,05250,SUB-DISTRICT,मंत्रालयम
28,552,05251,SUB-DISTRICT,कोसिगी
28,552,05252,SUB-DISTRICT,कौतलम
28,552,05253,SUB-DISTRICT,पेदकडबूर
28,552,05254,SUB-DISTRICT,येम्मिगनूर
28,552,05255,SUB-DISTRICT,नन्दवरम
28,552,05256,SUB-DISTRICT,सी.बेलगल
28,552,05257,SUB-DISTRICT,गूडूर
28,552,05258,SUB-DISTRICT,कल्लूर
28,552,05259,SUB-DISTRICT,कर्नूल
28,552,05260,SUB-DISTRICT,नन्दिकोट्कूर
28,552,05261,SUB-DISTRICT,पगिड्याला
28,552,05262,SUB-DISTRICT,जूपाडु बंगला
28,552,05263,SUB-DISTRICT,कोत्तपल्ली
28,552,05264,SUB-DISTRICT,श्रीशैलम
28,552,05265,SUB-DISTRICT,आत्मकूर
28,552,05266,SUB-DISTRICT,पामुलपाडु
28,552,05267,SUB-DISTRICT,मिड्तूर
28,552,05268,SUB-DISTRICT,ओर्वकल
28,552,05269,SUB-DISTRICT,कोडुमूर
28,552,05270,SUB-DISTRICT,गोनेगण्ड्ला
28,552,05271,SUB-DISTRICT,आदोनी
28,552,05272,SUB-DISTRICT,होलगुन्दा
28,552,05273,SUB-DISTRICT,हलहर्वी
28,552,05274,SUB-DISTRICT,आलूर
28,552,05275,SUB-DISTRICT,आस्परी
28,552,05276,SUB-DISTRICT,देवनकोण्डा
28,552,05277,SUB-DISTRICT,कृष्णगिरी
28,552,05278,SUB-DISTRICT,वेल्दुर्ती
28,552,05279,SUB-DISTRICT,बेतमचेर्ला
28,552,05280,SUB-DISTRICT,पाण्यम
28,552,05281,SUB-DISTRICT,गडिवेमुला
28,552,05282,SUB-DISTRICT,वेलगोड
28,552,05283,SUB-DISTRICT,बण्डि आत्मकूर
28,552,05284,SUB-DISTRICT,नन्द्याल
28,552,05285,SUB-DISTRICT,महानन्दी
28,552,05286,SUB-DISTRICT,सिरवेल
28,552,05287,SUB-DISTRICT,गोसपाडु
28,552,05288,SUB-DISTRICT,बनगानपल्ली
28,552,05289,SUB-DISTRICT,ड़ोन
28,552,05290,SUB-DISTRICT,पत्तिकोण्डा
28,552,05291,SUB-DISTRICT,चिप्पगिरि
28,552,05292,SUB-DISTRICT,मद्दिकेरा (पूर्वी)
28,552,05293,SUB-DISTRICT,तुग्गली
28,552,05294,SUB-DISTRICT,पीप्पली
28,552,05295,SUB-DISTRICT,औक
28,552,05296,SUB-DISTRICT,कोइलकुन्टला
28,552,05297,SUB-DISTRICT,रुद्रवरम
28,552,05298,SUB-DISTRICT,आल्लगड्डा
28,552,05299,SUB-DISTRICT,दोर्नीपाडु
28,552,05300,SUB-DISTRICT,संजामला
28,552,05301,SUB-DISTRICT,कोलिमिगण्डला
28,552,05302,SUB-DISTRICT,उय्यालवाड़ा
28,552,05303,SUB-DISTRICT,चागलमर्री
28,553,00000,DISTRICT,अनन्तपूर
28,553,05304,SUB-DISTRICT,डी.हीरेहाल
28,553,05305,SUB-DISTRICT,रायदुर्ग
28,553,05306,SUB-DISTRICT,कनेकल
28,553,05307,SUB-DISTRICT,बोम्मनहल
28,553,05308,SUB-DISTRICT,विड्पानकल
28,553,05309,SUB-DISTRICT,गुन्तकल
28,553,05310,SUB-DISTRICT,गूटी
28,553,05311,SUB-DISTRICT,पेद्दवडुगूर
28,553,05312,SUB-DISTRICT,यडिकी
28,553,05313,SUB-DISTRICT,ताडपत्री
28,553,05314,SUB-DISTRICT,पद्दपप्पूर
28,553,05315,SUB-DISTRICT,पामिडि
28,553,05316,SUB-DISTRICT,वज्रकरुर
28,553,05317,SUB-DISTRICT,उरवकोण्डा
28,553,05318,SUB-DISTRICT,बेलुगुप्पा
28,553,05319,SUB-DISTRICT,गुम्मगट्टा
28,553,05320,SUB-DISTRICT,ब्रह्मसमुद्रम
28,553,05321,SUB-DISTRICT,कल्याणदुर्ग
28,553,05322,SUB-DISTRICT,आत्मकूर
28,553,05323,SUB-DISTRICT,कुडैर
28,553,05324,SUB-DISTRICT,गार्लदिन्ने
28,553,05325,SUB-DISTRICT,सिंगनमला
28,553,05326,SUB-DISTRICT,पुट्लूर
28,553,05327,SUB-DISTRICT,येल्लनूर
28,553,05328,SUB-DISTRICT,नरपाला
28,553,05329,SUB-DISTRICT,बुक्करायसमुद्रम
28,553,05330,SUB-DISTRICT,अनन्तपूर
28,553,05331,SUB-DISTRICT,राप्ताडु
28,553,05332,SUB-DISTRICT,सेट्टूर
28,553,05333,SUB-DISTRICT,कुन्दुर्पी
28,553,05334,SUB-DISTRICT,कम्बटूर
28,553,05335,SUB-DISTRICT,कनगानपल्ली
28,553,05336,SUB-DISTRICT,धर्मवरम
28,553,05337,SUB-DISTRICT,बत्तलपल्ली
28,553,05338,SUB-DISTRICT,ताडिमर्री
28,553,05339,SUB-DISTRICT,मुदिगुब्बा
28,553,05340,SUB-DISTRICT,तलुपुला
28,553,05341,SUB-DISTRICT,नम्बुलपुलिकुन्टा
28,553,05342,SUB-DISTRICT,गाण्ड्लपेन्टा
28,553,05343,SUB-DISTRICT,कदिरी
28,553,05344,SUB-DISTRICT,नल्लमडा
28,553,05345,SUB-DISTRICT,बुक्कपट्नम
28,553,05346,SUB-DISTRICT,कोत्तचेरुवु
28,553,05347,SUB-DISTRICT,चेन्नेकोत्तपल्ली
28,553,05348,SUB-DISTRICT,रामगिरि
28,553,05349,SUB-DISTRICT,रोड्डम
28,553,05350,SUB-DISTRICT,मडकसिरा
28,553,05351,SUB-DISTRICT,अमरापुरम
28,553,05352,SUB-DISTRICT,गुडिबण्डा
28,553,05353,SUB-DISTRICT,रोल्ला
28,553,05354,SUB-DISTRICT,अगली
28,553,05355,SUB-DISTRICT,परिगी
28,553,05356,SUB-DISTRICT,पेनुकोण्डा
28,553,05357,SUB-DISTRICT,पुट्टपर्ती
28,553,05358,SUB-DISTRICT,ओबुलदेवरचेरुवु
28,553,05359,SUB-DISTRICT,नल्लचेरुवु
28,553,05360,SUB-DISTRICT,तनकल्लु
28,553,05361,SUB-DISTRICT,अमदगूर
28,553,05362,SUB-DISTRICT,गोरन्ट्ला
28,553,05363,SUB-DISTRICT,सोमण्डेपल्ली
28,553,05364,SUB-DISTRICT,हिन्दूपूर
28,553,05365,SUB-DISTRICT,लेपाक्षी
28,553,05366,SUB-DISTRICT,चिलमतूर
28,554,00000,DISTRICT,चित्तूर
28,554,05367,SUB-DISTRICT,मुलकलचेरुवु
28,554,05368,SUB-DISTRICT,तम्बल्लपल्ली
28,554,05369,SUB-DISTRICT,पेद्दमण्ड्यम
28,554,05370,SUB-DISTRICT,गुर्रमकोण्डा
28,554,05371,SUB-DISTRICT,कलकडा
28,554,05372,SUB-DISTRICT,कम्भमवारिपल्ली
28,554,05373,SUB-DISTRICT,रोम्पिचेर्ला
28,554,05374,SUB-DISTRICT,येर्रवारिपालेम
28,554,05375,SUB-DISTRICT,तिरुपति(ग्रामीण)
28,554,05376,SUB-DISTRICT,रेनिगुन्टा
28,554,05377,SUB-DISTRICT,येर्पेडु
28,554,05378,SUB-DISTRICT,श्रीकालहस्ती
28,554,05379,SUB-DISTRICT,तोट्टम्बेडु
28,554,05380,SUB-DISTRICT,बुच्चिनायुडु खन्द्रीगा
28,554,05381,SUB-DISTRICT,वरदय्यापालेम
28,554,05382,SUB-DISTRICT,के.वी.बी.पुरम
28,554,05383,SUB-DISTRICT,तिरुपति(नगरीय)
28,554,05384,SUB-DISTRICT,चन्द्रगिरि
28,554,05385,SUB-DISTRICT,चिन्नगोट्टिगल्लु
28,554,05386,SUB-DISTRICT,पीलेरु
28,554,05387,SUB-DISTRICT,कलिकिरी
28,554,05388,SUB-DISTRICT,वायलपाडु
28,554,05389,SUB-DISTRICT,कुरबालकोटा
28,554,05390,SUB-DISTRICT,पेद्दतिप्पसमुद्रम
28,554,05391,SUB-DISTRICT,बी.कोत्तकोटा
28,554,05392,SUB-DISTRICT,मदनपल्ली
28,554,05393,SUB-DISTRICT,निम्मनपल्ली
28,554,05394,SUB-DISTRICT,सोडम
28,554,05395,SUB-DISTRICT,पुलिचेर्ला
28,554,05396,SUB-DISTRICT,पाकाला
28,554,05397,SUB-DISTRICT,वेदुरुकुप्पम
28,554,05398,SUB-DISTRICT,रामचन्द्रापुरम
28,554,05399,SUB-DISTRICT,वडमालपेटा
28,554,05400,SUB-DISTRICT,नारायणवनम
28,554,05401,SUB-DISTRICT,पिट्चटूर
28,554,05402,SUB-DISTRICT,सत्यवेडु
28,554,05403,SUB-DISTRICT,नागलापुरम
28,554,05404,SUB-DISTRICT,निन्ड्रा
28,554,05405,SUB-DISTRICT,विजयपुरम
28,554,05406,SUB-DISTRICT,नगरी
28,554,05407,SUB-DISTRICT,पुत्तूर
28,554,05408,SUB-DISTRICT,कार्वेटिनगर
28,554,05409,SUB-DISTRICT,पेनुमूरु
28,554,05410,SUB-DISTRICT,पूतलपट्टु
28,554,05411,SUB-DISTRICT,इराला
28,554,05412,SUB-DISTRICT,सोमाला
28,554,05413,SUB-DISTRICT,चौडेपल्ली
28,554,05414,SUB-DISTRICT,रामसमुद्रम
28,554,05415,SUB-DISTRICT,पुंगनूर
28,554,05416,SUB-DISTRICT,पेद्दपंजानी
28,554,05417,SUB-DISTRICT,गंगवरम
28,554,05418,SUB-DISTRICT,तवनमपल्ली
28,554,05419,SUB-DISTRICT,श्री रंगराजपुरम
28,554,05420,SUB-DISTRICT,गंगाधरा नेल्लूर
28,554,05421,SUB-DISTRICT,चित्तूर
28,554,05422,SUB-DISTRICT,पलमनेर
28,554,05423,SUB-DISTRICT,बाइरेड्डिपल्ली
28,554,05424,SUB-DISTRICT,वेंकटगिरिकोटा
28,554,05425,SUB-DISTRICT,सन्तिपुरम
28,554,05426,SUB-DISTRICT,गूडुपल्ली
28,554,05427,SUB-DISTRICT,कुप्पम
28,554,05428,SUB-DISTRICT,रामकुप्पम
28,554,05429,SUB-DISTRICT,बंगारुपालेम
28,554,05430,SUB-DISTRICT,यादमर्री
28,554,05431,SUB-DISTRICT,गुडिपाला
28,554,05432,SUB-DISTRICT,पालसमुद्रम
29,000,00000,STATE,कर्नाटक
29,555,00000,DISTRICT,बेलगांव 
29,555,05433,SUB-DISTRICT,चिक्कोडि
29,555,05434,SUB-DISTRICT,अथणि
29,555,05435,SUB-DISTRICT,रायबाग
29,555,05436,SUB-DISTRICT,गोकाक
29,555,05437,SUB-DISTRICT,हुक्केरि
29,555,05438,SUB-DISTRICT,बेलगांव 
29,555,05439,SUB-DISTRICT,खानापुर
29,555,05440,SUB-DISTRICT,संपगाँव
29,555,05441,SUB-DISTRICT,परसगड
29,555,05442,SUB-DISTRICT,रामदुर्गा
29,556,00000,DISTRICT,बागलकोटे
29,556,05443,SUB-DISTRICT,जमखंडि
29,556,05444,SUB-DISTRICT,बिलगि
29,556,05445,SUB-DISTRICT,मुधोल
29,556,05446,SUB-DISTRICT,बादामि
29,556,05447,SUB-DISTRICT,बागलकोटे
29,556,05448,SUB-DISTRICT,हुनगुन्द
29,557,00000,DISTRICT,बिजापुर
29,557,05449,SUB-DISTRICT,बिजापुर
29,557,05450,SUB-DISTRICT,इंडि
29,557,05451,SUB-DISTRICT,सिन्दगि
29,557,05452,SUB-DISTRICT,बसवना बागेवाडि
29,557,05453,SUB-DISTRICT,मुद्देबिहाल
29,558,00000,DISTRICT,बीदर
29,558,05454,SUB-DISTRICT,बसवकल्याण
29,558,05455,SUB-DISTRICT,भाल्कि
29,558,05456,SUB-DISTRICT,औराद
29,558,05457,SUB-DISTRICT,बीदर
29,558,05458,SUB-DISTRICT,हुम्नाबाद
29,559,00000,DISTRICT,रायचूरू
29,559,05459,SUB-DISTRICT,लिंगसुगूरू
29,559,05460,SUB-DISTRICT,देवदुर्गा
29,559,05461,SUB-DISTRICT,रायचूरू
29,559,05462,SUB-DISTRICT,मान्वि
29,559,05463,SUB-DISTRICT,सिन्धनूरू
29,560,00000,DISTRICT,कोप्पल
29,560,05464,SUB-DISTRICT,यलबर्गा
29,560,05465,SUB-DISTRICT,कुष्ठगि
29,560,05466,SUB-DISTRICT,गंगावति
29,560,05467,SUB-DISTRICT,कोप्पल
29,561,00000,DISTRICT,गदग
29,561,05468,SUB-DISTRICT,नरगुन्द
29,561,05469,SUB-DISTRICT,रोण
29,561,05470,SUB-DISTRICT,गदग
29,561,05471,SUB-DISTRICT,शिरहट्टि
29,561,05472,SUB-DISTRICT,मुंडरगि
29,562,00000,DISTRICT,धारवाड़
29,562,05473,SUB-DISTRICT,धारवाड़
29,562,05474,SUB-DISTRICT,नवलगुंद
29,562,05475,SUB-DISTRICT,हुब्बल्लि
29,562,05476,SUB-DISTRICT,कलघटगि
29,562,05477,SUB-DISTRICT,कुन्दगोल
29,563,00000,DISTRICT,उत्तर कन्नडा
29,563,05478,SUB-DISTRICT,कारवार
29,563,05479,SUB-DISTRICT,सूपा
29,563,05480,SUB-DISTRICT,हलियाल
29,563,05481,SUB-DISTRICT,यल्लापुरा
29,563,05482,SUB-DISTRICT,मुंडगोड
29,563,05483,SUB-DISTRICT,शिरसि
29,563,05484,SUB-DISTRICT,अंकोला
29,563,05485,SUB-DISTRICT,कुमटा
29,563,05486,SUB-DISTRICT,सिद्दापुरा
29,563,05487,SUB-DISTRICT,होन्नावरा
29,563,05488,SUB-DISTRICT,भटकल
29,564,00000,DISTRICT,हावेरि
29,564,05489,SUB-DISTRICT,शिग्गाँव
